File,Source_Contract,Source_Function,Target_Contract,Chain
DummyToken.sol,DummyToken,constructor,DummyToken,No Chain
LRCToken.sol,BasicToken,transfer,ERC20Basic,Transfer
LRCToken.sol,StandardToken,transferFrom,ERC20Basic,Transfer
LRCToken.sol,StandardToken,approve,AbsERC20,Approval
LRCToken.sol,StandardToken,increaseApproval,AbsERC20,Approval
LRCToken.sol,StandardToken,decreaseApproval,AbsERC20,Approval
LRCToken.sol,LRCToken,burn,LRCToken,Burn
LRCToken.sol,LRCToken,burn,ERC20Basic,Transfer
LRCToken.sol,LRCToken,burnFrom,LRCToken,Burn
LRCToken.sol,LRCToken,burnFrom,ERC20Basic,Transfer
TestTargetContract.sol,TestTargetContract,functionDefault,TestTargetContract,Invoked
TestTargetContract.sol,TestTargetContract,functionPayable,TestTargetContract,Invoked
INDA.sol,INDA,constructor,INDA,No Chain
INDB.sol,INDB,constructor,INDB,No Chain
RDN.sol,RDN,constructor,RDN,No Chain
USDT.sol,USDT,constructor,USDT,No Chain
LRC.sol,LRC,constructor,LRC,No Chain
GTO.sol,GTO,constructor,GTO,No Chain
WETH.sol,WETH,constructor,WETH,No Chain
REP.sol,REP,constructor,REP,No Chain
KyberNetworkPriceOracle.sol,KyberNetworkPriceOracle,constructor,KyberNetworkProxy,No chain
CachedPriceOracle.sol,CachedPriceOracle,setTokenPrice,CachedPriceOracle,onlyManager
CachedPriceOracle.sol,CachedPriceOracle,setOracle,CachedPriceOracle,onlyManager
CachedPriceOracle.sol,CachedPriceOracle,_cacheTokenPrice,CachedPriceOracle,PriceCached
Claimable.sol,Claimable,transferOwnership,Claimable,onlyOwner
Claimable.sol,Claimable,claimOwnership,Claimable,onlyPendingOwner
Claimable.sol,Claimable,claimOwnership,None,OwnershipTransferred
OwnerManagable.sol,OwnerManagable,constructor,OwnerManagable,No Chain
OwnerManagable.sol,OwnerManagable,addManager,OwnerManagable,onlyOwner
OwnerManagable.sol,OwnerManagable,removeManager,OwnerManagable,onlyOwner
OwnerManagable.sol,OwnerManagable,removeManager,OwnerManagable,ManagerRemoved
OwnerManagable.sol,OwnerManagable,addManagerInternal,OwnerManagable,ManagerAdded
Ownable.sol,Ownable,transferOwnership,Ownable,onlyOwner
Ownable.sol,Ownable,transferOwnership,Ownable,OwnershipTransferred
Ownable.sol,Ownable,renounceOwnership,Ownable,onlyOwner
Ownable.sol,Ownable,renounceOwnership,Ownable,OwnershipTransferred
DelayTargetSelectorBasedAccessManager.sol,DelayTargetSelectorBasedAccessManager,grantAccess,DelayTargetSelectorBasedAccessManager,onlyOwner
DelayTargetSelectorBasedAccessManager.sol,DelayTargetSelectorBasedAccessManager,grantAccess,DelayTargetSelectorBasedAccessManager,PermissionUpdate
DelayTargetSelectorBasedAccessManager.sol,DelayTargetSelectorBasedAccessManager,setTarget,DelayTargetSelectorBasedAccessManager,onlyOwner
DelayTargetSelectorBasedAccessManager.sol,DelayTargetSelectorBasedAccessManager,transact,DelayTargetSelectorBasedAccessManager,withAccess
Drainable.sol,Drainable,drain,Drainable,No chain
Drainable.sol,Drainable,drain,Drainable,No chain
Drainable.sol,Drainable,drain,Drainable,No chain
Drainable.sol,Drainable,drain,Drainable,No chain
Drainable.sol,Drainable,drain,Drainable,Drained
EIP712.sol,EIP712,hash,EIP712,"->encode(EIP712_DOMAIN_TYPEHASH,keccak256(bytes(domain->name)),keccak256(bytes(domain->version)),_chainid,domain->verifyingContract))"
LoopringCreate2Deployer.sol,LoopringCreate2Deployer,deploy,LoopringCreate2Deployer,Deployed
SafeERC20.sol,SafeERC20,safeApprove,SafeERC20,No chain
SafeERC20.sol,SafeERC20,safeApprove,SafeERC20,No chain
SafeERC20.sol,SafeERC20,safeIncreaseAllowance,SafeERC20,No chain
SafeERC20.sol,SafeERC20,safeIncreaseAllowance,SafeERC20,No chain
SafeERC20.sol,SafeERC20,safeIncreaseAllowance,SafeERC20,No chain
SafeERC20.sol,SafeERC20,safeDecreaseAllowance,SafeERC20,No chain
SafeERC20.sol,SafeERC20,safeDecreaseAllowance,SafeERC20,No chain
SafeERC20.sol,SafeERC20,safeDecreaseAllowance,SafeERC20,No chain
SafeERC20.sol,SafeERC20,_callOptionalReturn,SafeERC20,No chain
SafeERC20.sol,SafeERC20,_callOptionalReturn,SafeERC20,No chain
SafeERC20.sol,SafeERC20,_callOptionalReturn,SafeERC20,No chain
Address.sol,Address,sendValue,Address,No chain
Address.sol,Address,sendValue,Address,No chain
MockContract.sol,MockContract,updateInvocationCount,MockContract,No chain
MockContract.sol,MockContract,updateInvocationCount,MockContract,No chain
MockContract.sol,MockContract,_fallback,MockContract,No chain
MockContract.sol,MockContract,_fallback,MockContract,No chain
MockContract.sol,MockContract,_fallback,MockContract,No chain
MockContract.sol,MockContract,_fallback,MockContract,No chain
ERC721Holder.sol,ERC721Holder,onERC721Received,ERC721Holder,No chain
ERC721Holder.sol,ERC721Holder,onERC721Received,ERC721Holder,No chain
ERC721Holder.sol,ERC721Holder,onERC721Received,ERC721Holder,No chain
OwnedUpgradeabilityProxy.sol,OwnedUpgradeabilityProxy,transferProxyOwnership,OwnedUpgradeabilityProxy,onlyProxyOwner
OwnedUpgradeabilityProxy.sol,OwnedUpgradeabilityProxy,transferProxyOwnership,OwnedUpgradeabilityProxy,ProxyOwnershipTransferred
OwnedUpgradeabilityProxy.sol,OwnedUpgradeabilityProxy,upgradeTo,OwnedUpgradeabilityProxy,onlyProxyOwner
OwnedUpgradeabilityProxy.sol,OwnedUpgradeabilityProxy,upgradeToAndCall,OwnedUpgradeabilityProxy,No chain
OwnedUpgradeabilityProxy.sol,OwnedUpgradeabilityProxy,upgradeToAndCall,OwnedUpgradeabilityProxy,No chain
OwnedUpgradeabilityProxy.sol,OwnedUpgradeabilityProxy,upgradeToAndCall,OwnedUpgradeabilityProxy,No chain
OwnedUpgradeabilityProxy.sol,OwnedUpgradeabilityProxy,upgradeToAndCall,OwnedUpgradeabilityProxy,onlyProxyOwner
UpgradeabilityProxy.sol,UpgradeabilityProxy,_upgradeTo,UpgradeabilityProxy,Upgraded
ERC1155Holder.sol,ERC1155Holder,onERC1155Received,ERC1155Holder,No chain
ERC1155Holder.sol,ERC1155Holder,onERC1155Received,ERC1155Holder,No chain
ERC1155Holder.sol,ERC1155Holder,onERC1155Received,ERC1155Holder,No chain
ERC1155Holder.sol,ERC1155Holder,onERC1155BatchReceived,ERC1155Holder,No chain
ERC1155Holder.sol,ERC1155Holder,onERC1155BatchReceived,ERC1155Holder,No chain
ERC1155Holder.sol,ERC1155Holder,onERC1155BatchReceived,ERC1155Holder,No chain
DelayedImplementationManager.sol,DelayedImplementationManager,delayedUpgradeTo,DelayedImplementationManager,onlyOwner
DelayedImplementationManager.sol,DelayedImplementationManager,delayedUpgradeTo,DelayedImplementationManager,UpgradeCancelled
DelayedImplementationManager.sol,DelayedImplementationManager,delayedUpgradeTo,DelayedImplementationManager,UpgradeScheduled
DelayedImplementationManager.sol,DelayedImplementationManager,executeUpgrade,DelayedImplementationManager,ImplementationChanged
SmartWallet.sol,SmartWallet,constructor,SmartWallet,No chain
SmartWallet.sol,SmartWallet,constructor,SmartWallet,No chain
SmartWallet.sol,SmartWallet,constructor,SmartWallet,No chain
SmartWallet.sol,SmartWallet,constructor,SmartWallet,No chain
SmartWallet.sol,SmartWallet,constructor,SmartWallet,No chain
SmartWallet.sol,SmartWallet,initialize,SmartWallet,disableInImplementationContract
SmartWallet.sol,SmartWallet,transferOwnership,SmartWallet,canTransferOwnership
SmartWallet.sol,SmartWallet,addGuardian,SmartWallet,onlyFromWalletOrOwnerWhenUnlocked
SmartWallet.sol,SmartWallet,removeGuardian,SmartWallet,onlyFromWalletOrOwnerWhenUnlocked
SmartWallet.sol,SmartWallet,resetGuardians,SmartWallet,onlyFromWalletOrOwnerWhenUnlocked
SmartWallet.sol,SmartWallet,setInheritor,SmartWallet,onlyFromWalletOrOwnerWhenUnlocked
SmartWallet.sol,SmartWallet,changeDailyQuota,SmartWallet,onlyFromWalletOrOwnerWhenUnlocked
SmartWallet.sol,SmartWallet,selfBatchCall,SmartWallet,onlyFromWalletOrOwnerWhenUnlocked
SmartWallet.sol,SmartWallet,addToWhitelist,SmartWallet,onlyFromWalletOrOwnerWhenUnlocked
SmartWallet.sol,SmartWallet,removeFromWhitelist,SmartWallet,onlyFromWalletOrOwnerWhenUnlocked
SmartWallet.sol,SmartWallet,transferToken,SmartWallet,onlyFromWalletOrOwnerWhenUnlocked
SmartWallet.sol,SmartWallet,callContract,SmartWallet,onlyFromWalletOrOwnerWhenUnlocked
SmartWallet.sol,SmartWallet,approveToken,SmartWallet,onlyFromWalletOrOwnerWhenUnlocked
SmartWallet.sol,SmartWallet,approveThenCallContract,SmartWallet,onlyFromWalletOrOwnerWhenUnlocked
OfficialGuardian.sol,OfficialGuardian,transact,OfficialGuardian,onlyManager
WalletFactory.sol,WalletFactory,addOperator,WalletFactory,onlyOwner
WalletFactory.sol,WalletFactory,removeOperator,WalletFactory,onlyOwner
WalletFactory.sol,WalletFactory,removeOperator,WalletFactory,OperatorRemoved
WalletFactory.sol,WalletFactory,addOperatorInternal,WalletFactory,OperatorAdded
WalletFactory.sol,WalletFactory,constructor,WalletFactory,"->hash(EIP712->Domain(""WalletFactory"",""2->0->0"",address(this)))"
WalletFactory.sol,WalletFactory,createWallet,WalletFactory,onlyOperator
WalletFactory.sol,WalletFactory,createWalletByOperator,WalletFactory,onlyOperator
WalletFactory.sol,WalletFactory,createWalletByOperator,WalletFactory,WalletCreated
WalletFactory.sol,WalletFactory,_initializeWallet,WalletFactory,WalletCreated
GuardianLib.sol,GuardianLib,_addGuardian,GuardianLib,GuardianAdded
GuardianLib.sol,GuardianLib,_removeGuardian,GuardianLib,GuardianRemoved
WhitelistLib.sol,WhitelistLib,_addToWhitelist,WhitelistLib,Whitelisted
WhitelistLib.sol,WhitelistLib,_removeFromWhitelist,WhitelistLib,Whitelisted
LockLib.sol,LockLib,lock,LockLib,No chain
LockLib.sol,LockLib,lock,LockLib,No chain
LockLib.sol,LockLib,lock,LockLib,No chain
LockLib.sol,LockLib,lock,LockLib,No chain
LockLib.sol,LockLib,lock,LockLib,No chain
LockLib.sol,LockLib,lock,LockLib,No chain
LockLib.sol,LockLib,setLock,LockLib,WalletLocked
ERC20Lib.sol,ERC20Lib,_transferWithEvent,ERC20Lib,Transfered
ERC20Lib.sol,ERC20Lib,_approveInternal,ERC20Lib,No chain
ERC20Lib.sol,ERC20Lib,_approveInternal,ERC20Lib,No chain
ERC20Lib.sol,ERC20Lib,_approveInternal,ERC20Lib,Approved
ERC20Lib.sol,ERC20Lib,_callContractInternal,ERC20Lib,ContractCalled
InheritanceLib.sol,InheritanceLib,inherit,InheritanceLib,No chain
InheritanceLib.sol,InheritanceLib,inherit,InheritanceLib,No chain
InheritanceLib.sol,InheritanceLib,inherit,InheritanceLib,Inherited
QuotaLib.sol,QuotaLib,setQuota,QuotaLib,No chain
QuotaLib.sol,QuotaLib,setQuota,QuotaLib,No chain
QuotaLib.sol,QuotaLib,setQuota,QuotaLib,QuotaScheduled
RecoverLib.sol,RecoverLib,recover,RecoverLib,No chain
RecoverLib.sol,RecoverLib,recover,RecoverLib,No chain
RecoverLib.sol,RecoverLib,recover,RecoverLib,Recovered
UpgradeLib.sol,UpgradeLib,changeMasterCopy,UpgradeLib,ChangedMasterCopy
MetaTxLib.sol,MetaTxLib,executeMetaTx,MetaTxLib,No chain
MetaTxLib.sol,MetaTxLib,executeMetaTx,MetaTxLib,No chain
MetaTxLib.sol,MetaTxLib,executeMetaTx,MetaTxLib,No chain
MetaTxLib.sol,MetaTxLib,executeMetaTx,MetaTxLib,No chain
MetaTxLib.sol,MetaTxLib,executeMetaTx,MetaTxLib,MetaTxExecuted
MetaTxLib.sol,MetaTxLib,selfBatchCall,MetaTxLib,No chain
MetaTxLib.sol,MetaTxLib,selfBatchCall,MetaTxLib,No chain
ApprovalLib.sol,ApprovalLib,verifyApproval,ApprovalLib,No chain
ApprovalLib.sol,ApprovalLib,verifyApproval,ApprovalLib,No chain
Migrations.sol,Migrations,setCompleted,Migrations,restricted
Migrations.sol,Migrations,upgrade,Migrations,restricted
ExchangeV3.sol,ExchangeV3,initialize,ExchangeV3,No chain
ExchangeV3.sol,ExchangeV3,initialize,ExchangeV3,No chain
ExchangeV3.sol,ExchangeV3,initialize,ExchangeV3,No chain
ExchangeV3.sol,ExchangeV3,initialize,ExchangeV3,No chain
ExchangeV3.sol,ExchangeV3,initialize,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,initialize,ExchangeV3,onlyWhenUninitialized
ExchangeV3.sol,ExchangeV3,setAgentRegistry,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,setAgentRegistry,ExchangeV3,onlyOwner
ExchangeV3.sol,ExchangeV3,refreshBlockVerifier,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,refreshBlockVerifier,ExchangeV3,onlyOwner
ExchangeV3.sol,ExchangeV3,setDepositContract,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,setDepositContract,ExchangeV3,onlyOwner
ExchangeV3.sol,ExchangeV3,registerToken,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,registerToken,ExchangeV3,onlyOwner
ExchangeV3.sol,ExchangeV3,getExchangeStake,ExchangeV3,No chain
ExchangeV3.sol,ExchangeV3,getExchangeStake,ExchangeV3,No chain
ExchangeV3.sol,ExchangeV3,getExchangeStake,ExchangeV3,No chain
ExchangeV3.sol,ExchangeV3,withdrawExchangeStake,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,withdrawExchangeStake,ExchangeV3,onlyOwner
ExchangeV3.sol,ExchangeV3,burnExchangeStake,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,burnExchangeStake,ExchangeV3,No chain
ExchangeV3.sol,ExchangeV3,burnExchangeStake,ExchangeV3,No chain
ExchangeV3.sol,ExchangeV3,burnExchangeStake,ExchangeV3,No chain
ExchangeV3.sol,ExchangeV3,submitBlocks,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,submitBlocks,ExchangeV3,onlyOwner
ExchangeV3.sol,ExchangeV3,deposit,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,deposit,ExchangeV3,onlyFromUserOrAgent
ExchangeV3.sol,ExchangeV3,depositNFT,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,depositNFT,ExchangeV3,onlyFromUserOrAgent
ExchangeV3.sol,ExchangeV3,flashDeposit,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,flashDeposit,ExchangeV3,onlyOwner
ExchangeV3.sol,ExchangeV3,repayFlashDeposit,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,forceWithdrawByTokenID,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,forceWithdrawByTokenID,ExchangeV3,onlyFromUserOrAgent
ExchangeV3.sol,ExchangeV3,forceWithdraw,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,forceWithdraw,ExchangeV3,onlyFromUserOrAgent
ExchangeV3.sol,ExchangeV3,withdrawProtocolFees,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,withdrawFromMerkleTree,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,withdrawFromDepositRequest,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,withdrawFromNFTDepositRequest,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,withdrawFromApprovedWithdrawals,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,withdrawFromApprovedWithdrawalsNFT,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,notifyForcedRequestTooOld,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,setWithdrawalRecipient,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,setWithdrawalRecipient,ExchangeV3,onlyFromUserOrAgent
ExchangeV3.sol,ExchangeV3,onchainTransferFrom,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,onchainTransferFrom,ExchangeV3,onlyFromUserOrAgent
ExchangeV3.sol,ExchangeV3,approveTransaction,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,approveTransaction,ExchangeV3,onlyFromUserOrAgent
ExchangeV3.sol,ExchangeV3,approveTransaction,None,TransactionApproved
ExchangeV3.sol,ExchangeV3,approveTransactions,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,withdrawExchangeFees,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,withdrawExchangeFees,ExchangeV3,onlyOwner
ExchangeV3.sol,ExchangeV3,withdrawUnregisteredToken,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,withdrawUnregisteredToken,ExchangeV3,onlyOwner
ExchangeV3.sol,ExchangeV3,setMaxAgeDepositUntilWithdrawable,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,setMaxAgeDepositUntilWithdrawable,ExchangeV3,onlyOwner
ExchangeV3.sol,ExchangeV3,shutdown,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,shutdown,ExchangeV3,onlyOwner
ExchangeV3.sol,ExchangeV3,setAmmFeeBips,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,setAmmFeeBips,ExchangeV3,onlyOwner
ExchangeV3.sol,ExchangeV3,setAllowOnchainTransferFrom,ExchangeV3,nonReentrant
ExchangeV3.sol,ExchangeV3,setAllowOnchainTransferFrom,ExchangeV3,onlyOwner
DefaultDepositContract.sol,DefaultDepositContract,setCheckBalance,DefaultDepositContract,onlyOwner
DefaultDepositContract.sol,DefaultDepositContract,setCheckBalance,DefaultDepositContract,CheckBalance
DefaultDepositContract.sol,DefaultDepositContract,deposit,DefaultDepositContract,No chain
DefaultDepositContract.sol,DefaultDepositContract,deposit,DefaultDepositContract,No chain
DefaultDepositContract.sol,DefaultDepositContract,deposit,DefaultDepositContract,No chain
DefaultDepositContract.sol,DefaultDepositContract,deposit,DefaultDepositContract,No chain
DefaultDepositContract.sol,DefaultDepositContract,deposit,DefaultDepositContract,No chain
DefaultDepositContract.sol,DefaultDepositContract,deposit,DefaultDepositContract,No chain
DefaultDepositContract.sol,DefaultDepositContract,deposit,DefaultDepositContract,onlyExchange
DefaultDepositContract.sol,DefaultDepositContract,deposit,DefaultDepositContract,ifNotZero
DefaultDepositContract.sol,DefaultDepositContract,deposit,DefaultDepositContract,No chain
DefaultDepositContract.sol,DefaultDepositContract,deposit,DefaultDepositContract,No chain
DefaultDepositContract.sol,DefaultDepositContract,deposit,DefaultDepositContract,No chain
DefaultDepositContract.sol,DefaultDepositContract,deposit,DefaultDepositContract,No chain
DefaultDepositContract.sol,DefaultDepositContract,deposit,DefaultDepositContract,No chain
DefaultDepositContract.sol,DefaultDepositContract,deposit,DefaultDepositContract,No chain
DefaultDepositContract.sol,DefaultDepositContract,withdraw,DefaultDepositContract,onlyExchange
DefaultDepositContract.sol,DefaultDepositContract,withdraw,DefaultDepositContract,ifNotZero
DefaultDepositContract.sol,DefaultDepositContract,withdraw,DefaultDepositContract,No chain
DefaultDepositContract.sol,DefaultDepositContract,withdraw,DefaultDepositContract,No chain
DefaultDepositContract.sol,DefaultDepositContract,withdraw,DefaultDepositContract,No chain
DefaultDepositContract.sol,DefaultDepositContract,withdraw,DefaultDepositContract,No chain
DefaultDepositContract.sol,DefaultDepositContract,transfer,DefaultDepositContract,onlyExchange
DefaultDepositContract.sol,DefaultDepositContract,transfer,DefaultDepositContract,ifNotZero
BlockVerifier.sol,BlockVerifier,constructor,BlockVerifier,No Chain
BlockVerifier.sol,BlockVerifier,registerCircuit,BlockVerifier,nonReentrant
BlockVerifier.sol,BlockVerifier,registerCircuit,BlockVerifier,onlyOwner
BlockVerifier.sol,BlockVerifier,registerCircuit,None,CircuitRegistered
BlockVerifier.sol,BlockVerifier,disableCircuit,BlockVerifier,nonReentrant
BlockVerifier.sol,BlockVerifier,disableCircuit,BlockVerifier,onlyOwner
BlockVerifier.sol,BlockVerifier,disableCircuit,None,CircuitDisabled
LoopringV3.sol,LoopringV3,constructor,LoopringV3,No Chain
LoopringV3.sol,LoopringV3,updateSettings,LoopringV3,nonReentrant
LoopringV3.sol,LoopringV3,updateSettings,LoopringV3,onlyOwner
LoopringV3.sol,LoopringV3,updateProtocolFeeSettings,LoopringV3,nonReentrant
LoopringV3.sol,LoopringV3,updateProtocolFeeSettings,LoopringV3,onlyOwner
LoopringV3.sol,LoopringV3,updateProtocolFeeSettings,None,SettingsUpdated
LoopringV3.sol,LoopringV3,burnExchangeStake,LoopringV3,nonReentrant
LoopringV3.sol,LoopringV3,burnExchangeStake,None,ExchangeStakeBurned
LoopringV3.sol,LoopringV3,depositExchangeStake,LoopringV3,No chain
LoopringV3.sol,LoopringV3,depositExchangeStake,LoopringV3,No chain
LoopringV3.sol,LoopringV3,depositExchangeStake,LoopringV3,No chain
LoopringV3.sol,LoopringV3,depositExchangeStake,LoopringV3,nonReentrant
LoopringV3.sol,LoopringV3,depositExchangeStake,None,ExchangeStakeDeposited
LoopringV3.sol,LoopringV3,withdrawExchangeStake,LoopringV3,nonReentrant
LoopringV3.sol,LoopringV3,withdrawExchangeStake,None,ExchangeStakeWithdrawn
LoopringV3.sol,LoopringV3,updateSettingsInternal,None,SettingsUpdated
ExchangeTokens.sol,ExchangeTokens,registerToken,ExchangeTokens,TokenRegistered
ExchangeBlocks.sol,ExchangeBlocks,commitBlock,ExchangeBlocks,No chain
ExchangeBlocks.sol,ExchangeBlocks,commitBlock,ExchangeBlocks,No chain
ExchangeBlocks.sol,ExchangeBlocks,commitBlock,ExchangeBlocks,BlockSubmitted
ExchangeBlocks.sol,ExchangeBlocks,validateAndSyncProtocolFees,ExchangeBlocks,ProtocolFeesUpdated
ExchangeDeposits.sol,ExchangeDeposits,deposit,ExchangeDeposits,DepositRequested
ExchangeDeposits.sol,ExchangeDeposits,depositNFT,ExchangeDeposits,NFTDepositRequested
ExchangeMode.sol,ExchangeMode,shutdown,ExchangeMode,Shutdown
ExchangeMode.sol,ExchangeMode,notifyForcedRequestTooOld,ExchangeMode,WithdrawalModeActivated
ExchangeWithdrawals.sol,ExchangeWithdrawals,forceWithdraw,ExchangeWithdrawals,ForcedWithdrawalRequested
ExchangeWithdrawals.sol,ExchangeWithdrawals,transferTokens,ExchangeWithdrawals,WithdrawalCompleted
ExchangeWithdrawals.sol,ExchangeWithdrawals,transferTokens,ExchangeWithdrawals,WithdrawalFailed
ExchangeWithdrawals.sol,ExchangeWithdrawals,transferNFTs,ExchangeWithdrawals,NftWithdrawalCompleted
ExchangeWithdrawals.sol,ExchangeWithdrawals,transferNFTs,ExchangeWithdrawals,NftWithdrawalFailed
ExchangeWithdrawals.sol,ExchangeWithdrawals,withdrawUnregisteredToken,ExchangeWithdrawals,No chain
ExchangeWithdrawals.sol,ExchangeWithdrawals,withdrawUnregisteredToken,ExchangeWithdrawals,No chain
ExchangeNFT.sol,ExchangeNFT,deposit,ExchangeNFT,No chain
ExchangeNFT.sol,ExchangeNFT,deposit,ExchangeNFT,No chain
ExchangeNFT.sol,ExchangeNFT,deposit,ExchangeNFT,No chain
ExchangeNFT.sol,ExchangeNFT,deposit,ExchangeNFT,No chain
ExchangeNFT.sol,ExchangeNFT,deposit,ExchangeNFT,No chain
ExchangeNFT.sol,ExchangeNFT,deposit,ExchangeNFT,No chain
ExchangeNFT.sol,ExchangeNFT,deposit,ExchangeNFT,No chain
ExchangeNFT.sol,ExchangeNFT,deposit,ExchangeNFT,No chain
ExchangeNFT.sol,ExchangeNFT,deposit,ExchangeNFT,No chain
ExchangeNFT.sol,ExchangeNFT,deposit,ExchangeNFT,No chain
ExchangeNFT.sol,ExchangeNFT,deposit,ExchangeNFT,No chain
ExchangeNFT.sol,ExchangeNFT,deposit,ExchangeNFT,No chain
ExchangeNFT.sol,ExchangeNFT,withdraw,ExchangeNFT,No chain
ExchangeNFT.sol,ExchangeNFT,withdraw,ExchangeNFT,No chain
ExchangeNFT.sol,ExchangeNFT,withdraw,ExchangeNFT,No chain
ExchangeNFT.sol,ExchangeNFT,withdraw,ExchangeNFT,No chain
ExchangeNFT.sol,ExchangeNFT,withdraw,ExchangeNFT,No chain
ExchangeNFT.sol,ExchangeNFT,withdraw,ExchangeNFT,No chain
ExchangeNFT.sol,ExchangeNFT,withdraw,ExchangeNFT,No chain
ExchangeNFT.sol,ExchangeNFT,withdraw,ExchangeNFT,No chain
ExchangeNFT.sol,ExchangeNFT,withdraw,ExchangeNFT,No chain
ExchangeNFT.sol,ExchangeNFT,withdraw,ExchangeNFT,No chain
ExchangeNFT.sol,ExchangeNFT,withdraw,ExchangeNFT,No chain
ExchangeNFT.sol,ExchangeNFT,withdraw,ExchangeNFT,No chain
ExchangeNFT.sol,ExchangeNFT,withdraw,ExchangeNFT,No chain
ExchangeNFT.sol,ExchangeNFT,withdraw,ExchangeNFT,No chain
ExchangeNFT.sol,ExchangeNFT,isTokenAddressAllowed,ExchangeNFT,No chain
ExchangeNFT.sol,ExchangeNFT,isTokenAddressAllowed,ExchangeNFT,No chain
ExchangeAdmins.sol,ExchangeAdmins,setMaxAgeDepositUntilWithdrawable,ExchangeAdmins,MaxAgeDepositUntilWithdrawableChanged
ExchangeAdmins.sol,ExchangeAdmins,withdrawExchangeStake,ExchangeAdmins,No chain
ExchangeAdmins.sol,ExchangeAdmins,withdrawExchangeStake,ExchangeAdmins,No chain
ExchangeAdmins.sol,ExchangeAdmins,withdrawExchangeStake,ExchangeAdmins,No chain
NftDataTransaction.sol,NftDataTransaction,readDualNftData,NftDataTransaction,No chain
NftDataTransaction.sol,NftDataTransaction,readNftData,NftDataTransaction,No chain
NftDataTransaction.sol,NftDataTransaction,readNftData,NftDataTransaction,"->readTx(txData,0,nftData)"
DelayedOwnerContract.sol,DelayedOwnerContract,constructor,DelayedOwnerContract,No Chain
DummyToken.sol,DummyToken,constructor,DummyToken,No Chain
WalletFactory.sol,WalletFactory,constructor,WalletFactory,No chain
WalletFactory.sol,WalletFactory,constructor,WalletFactory,No chain
WalletFactory.sol,WalletFactory,constructor,WalletFactory,"->hash(EIP712->Domain(""WalletFactory"",""2->0->0"",address(this)))"
WalletFactory.sol,WalletFactory,constructor,WalletFactory,No chain
WalletFactory.sol,WalletFactory,constructor,WalletFactory,No chain
WalletFactory.sol,WalletFactory,constructor,WalletFactory,No Chain
WalletFactory.sol,WalletFactory,_initializeWallet,WalletFactory,WalletCreated
TestAssetManager.sol,TestAssetManager,withdraw,TestAssetManager,No chain
TestAssetManager.sol,TestAssetManager,withdraw,TestAssetManager,No chain
TestAssetManager.sol,TestAssetManager,withdraw,TestAssetManager,onlyOwner
TestAssetManager.sol,TestAssetManager,deposit,TestAssetManager,onlyOwner
TestConverter.sol,TestConverter,constructor,TestConverter,No Chain
SinglePhaseConverter.sol,SinglePhaseConverter,swapAndRepay,SinglePhaseConverter,No chain
SinglePhaseConverter.sol,SinglePhaseConverter,swapAndRepay,SinglePhaseConverter,No chain
LRCToken.sol,BasicToken,transfer,ERC20Basic,Transfer
LRCToken.sol,StandardToken,transferFrom,ERC20Basic,Transfer
LRCToken.sol,StandardToken,approve,ERC20,Approval
LRCToken.sol,StandardToken,increaseApproval,ERC20,Approval
LRCToken.sol,StandardToken,decreaseApproval,ERC20,Approval
LRCToken.sol,LRCToken,burn,LRCToken,Burn
LRCToken.sol,LRCToken,burn,ERC20Basic,Transfer
LRCToken.sol,LRCToken,burnFrom,LRCToken,Burn
LRCToken.sol,LRCToken,burnFrom,ERC20Basic,Transfer
