File,Source_Contract,Source_Function,Target_Contract,Chain
PWNSimpleLoan.sol,PWNSimpleLoan,claimLOAN,PWNSimpleLoan,LOANClaimed
PWNSimpleLoan.sol,PWNSimpleLoan,extendLOANExpirationDate,PWNSimpleLoan,LOANExpirationDateExtended
PWNSimpleLoan.sol,PWNSimpleLoan,loanMetadataUri,PWNSimpleLoan,No chain
PWNSimpleLoan.sol,PWNSimpleLoan,loanMetadataUri,PWNSimpleLoan,No chain
PWNSimpleLoanSimpleOffer.sol,PWNSimpleLoanSimpleOffer,constructor,PWNSimpleLoanSimpleOffer,No chain
PWNSimpleLoanSimpleOffer.sol,PWNSimpleLoanSimpleOffer,constructor,PWNSimpleLoanSimpleOffer,"->encode(keccak256(""EIP712Domain(string name,string version,uint256 chainId,address verifyingContract)""),keccak256(""PWNSimpleLoanSimpleOffer""),keccak256(""1""),block->chainid,address(this)))"
PWNSimpleLoanSimpleOffer.sol,PWNSimpleLoanSimpleOffer,createLOANTerms,PWNSimpleLoanSimpleOffer,onlyActiveLoan
PWNSimpleLoanListOffer.sol,PWNSimpleLoanListOffer,createLOANTerms,PWNSimpleLoanListOffer,onlyActiveLoan
PWNSimpleLoanOffer.sol,PWNSimpleLoanOffer,constructor,PWNSimpleLoanOffer,No Chain
PWNSimpleLoanOffer.sol,PWNSimpleLoanOffer,_makeOffer,PWNSimpleLoanOffer,OfferMade
PWNSimpleLoanSimpleRequest.sol,PWNSimpleLoanSimpleRequest,constructor,PWNSimpleLoanSimpleRequest,No chain
PWNSimpleLoanSimpleRequest.sol,PWNSimpleLoanSimpleRequest,constructor,PWNSimpleLoanSimpleRequest,"->encode(keccak256(""EIP712Domain(string name,string version,uint256 chainId,address verifyingContract)""),keccak256(""PWNSimpleLoanSimpleRequest""),keccak256(""1""),block->chainid,address(this)))"
PWNSimpleLoanSimpleRequest.sol,PWNSimpleLoanSimpleRequest,createLOANTerms,PWNSimpleLoanSimpleRequest,onlyActiveLoan
PWNSimpleLoanRequest.sol,PWNSimpleLoanRequest,constructor,PWNSimpleLoanRequest,No Chain
PWNSimpleLoanRequest.sol,PWNSimpleLoanRequest,_makeRequest,PWNSimpleLoanRequest,RequestMade
PWNRevokedNonce.sol,PWNRevokedNonce,constructor,PWNRevokedNonce,No Chain
PWNRevokedNonce.sol,PWNRevokedNonce,revokeNonce,PWNRevokedNonce,onlyWithTag
PWNRevokedNonce.sol,PWNRevokedNonce,_revokeNonce,PWNRevokedNonce,NonceRevoked
PWNRevokedNonce.sol,PWNRevokedNonce,setMinNonce,PWNRevokedNonce,MinNonceSet
PWNConfig.sol,PWNConfig,constructor,PWNConfig,No Chain
PWNConfig.sol,PWNConfig,initialize,PWNConfig,initializer
PWNConfig.sol,PWNConfig,setFee,PWNConfig,onlyOwner
PWNConfig.sol,PWNConfig,_setFee,PWNConfig,FeeUpdated
PWNConfig.sol,PWNConfig,setFeeCollector,PWNConfig,onlyOwner
PWNConfig.sol,PWNConfig,_setFeeCollector,PWNConfig,FeeCollectorUpdated
PWNConfig.sol,PWNConfig,setLoanMetadataUri,PWNConfig,onlyOwner
PWNConfig.sol,PWNConfig,setLoanMetadataUri,PWNConfig,LoanMetadataUriUpdated
PWNHub.sol,PWNHub,constructor,PWNHub,No Chain
PWNHub.sol,PWNHub,setTag,PWNHub,onlyOwner
PWNHub.sol,PWNHub,setTag,PWNHub,TagSet
PWNHub.sol,PWNHub,setTags,PWNHub,onlyOwner
