File,Source_Contract,Source_Function,Target_Contract,Chain
UserFactory.sol,UserFactory,updateCoverPhoto,UserFactory,UpdateCoverPhoto
UserFactory.sol,UserFactory,updateIsCreator,UserFactory,No chain
UserFactory.sol,UserFactory,updateIsCreator,UserFactory,No chain
UserFactory.sol,UserFactory,updateIsCreator,UserFactory,UpdateIsCreator
UserFactory.sol,UserFactory,updateIsVerified,UserFactory,UpdateIsVerified
UserFactory.sol,UserFactory,updateCreatorNodeEndpoint,UserFactory,No chain
UserFactory.sol,UserFactory,updateCreatorNodeEndpoint,UserFactory,No chain
UserFactory.sol,UserFactory,updateCreatorNodeEndpoint,UserFactory,UpdateCreatorNodeEndpoint
UserLibraryFactory.sol,UserLibraryFactory,constructor,UserLibraryFactory,No Chain
UserLibraryFactory.sol,UserLibraryFactory,addTrackSave,UserLibraryFactory,TrackSaveAdded
UserLibraryFactory.sol,UserLibraryFactory,deleteTrackSave,UserLibraryFactory,TrackSaveDeleted
UserLibraryFactory.sol,UserLibraryFactory,addPlaylistSave,UserLibraryFactory,PlaylistSaveAdded
UserLibraryFactory.sol,UserLibraryFactory,deletePlaylistSave,UserLibraryFactory,PlaylistSaveDeleted
PlaylistFactory.sol,PlaylistFactory,constructor,PlaylistFactory,No Chain
PlaylistFactory.sol,PlaylistFactory,createPlaylist,PlaylistFactory,PlaylistCreated
PlaylistFactory.sol,PlaylistFactory,createPlaylist,PlaylistFactory,PlaylistNameUpdated
PlaylistFactory.sol,PlaylistFactory,deletePlaylist,PlaylistFactory,No chain
PlaylistFactory.sol,PlaylistFactory,deletePlaylist,PlaylistFactory,No chain
PlaylistFactory.sol,PlaylistFactory,deletePlaylist,PlaylistFactory,PlaylistDeleted
PlaylistFactory.sol,PlaylistFactory,addPlaylistTrack,PlaylistFactory,No chain
PlaylistFactory.sol,PlaylistFactory,addPlaylistTrack,PlaylistFactory,No chain
PlaylistFactory.sol,PlaylistFactory,addPlaylistTrack,PlaylistFactory,PlaylistTrackAdded
PlaylistFactory.sol,PlaylistFactory,deletePlaylistTrack,PlaylistFactory,No chain
PlaylistFactory.sol,PlaylistFactory,deletePlaylistTrack,PlaylistFactory,No chain
PlaylistFactory.sol,PlaylistFactory,deletePlaylistTrack,PlaylistFactory,No chain
PlaylistFactory.sol,PlaylistFactory,deletePlaylistTrack,PlaylistFactory,No chain
PlaylistFactory.sol,PlaylistFactory,deletePlaylistTrack,PlaylistFactory,PlaylistTrackDeleted
PlaylistFactory.sol,PlaylistFactory,orderPlaylistTracks,PlaylistFactory,No chain
PlaylistFactory.sol,PlaylistFactory,orderPlaylistTracks,PlaylistFactory,No chain
PlaylistFactory.sol,PlaylistFactory,orderPlaylistTracks,PlaylistFactory,No chain
PlaylistFactory.sol,PlaylistFactory,orderPlaylistTracks,PlaylistFactory,No chain
PlaylistFactory.sol,PlaylistFactory,orderPlaylistTracks,PlaylistFactory,PlaylistTracksOrdered
PlaylistFactory.sol,PlaylistFactory,updatePlaylistName,PlaylistFactory,No chain
PlaylistFactory.sol,PlaylistFactory,updatePlaylistName,PlaylistFactory,No chain
PlaylistFactory.sol,PlaylistFactory,updatePlaylistName,PlaylistFactory,PlaylistNameUpdated
PlaylistFactory.sol,PlaylistFactory,updatePlaylistPrivacy,PlaylistFactory,No chain
PlaylistFactory.sol,PlaylistFactory,updatePlaylistPrivacy,PlaylistFactory,No chain
PlaylistFactory.sol,PlaylistFactory,updatePlaylistPrivacy,PlaylistFactory,PlaylistPrivacyUpdated
PlaylistFactory.sol,PlaylistFactory,updatePlaylistCoverPhoto,PlaylistFactory,No chain
PlaylistFactory.sol,PlaylistFactory,updatePlaylistCoverPhoto,PlaylistFactory,No chain
PlaylistFactory.sol,PlaylistFactory,updatePlaylistCoverPhoto,PlaylistFactory,PlaylistCoverPhotoUpdated
PlaylistFactory.sol,PlaylistFactory,updatePlaylistDescription,PlaylistFactory,No chain
PlaylistFactory.sol,PlaylistFactory,updatePlaylistDescription,PlaylistFactory,No chain
PlaylistFactory.sol,PlaylistFactory,updatePlaylistDescription,PlaylistFactory,PlaylistDescriptionUpdated
PlaylistFactory.sol,PlaylistFactory,updatePlaylistUPC,PlaylistFactory,No chain
PlaylistFactory.sol,PlaylistFactory,updatePlaylistUPC,PlaylistFactory,No chain
PlaylistFactory.sol,PlaylistFactory,updatePlaylistUPC,PlaylistFactory,PlaylistUPCUpdated
EntityManager.sol,EntityManager,initialize,EntityManager,initializer
EntityManager.sol,EntityManager,manageEntity,EntityManager,ManageEntity
EntityManager.sol,EntityManager,manageIsVerified,EntityManager,ManageIsVerified
TestContractWithStorage.sol,TestContractWithStorage,addData,TestContractWithStorage,NewData
PlaylistStorage.sol,PlaylistStorage,createPlaylist,PlaylistStorage,onlyRegistrant
PlaylistStorage.sol,PlaylistStorage,addPlaylistTrack,PlaylistStorage,onlyRegistrant
PlaylistStorage.sol,PlaylistStorage,deletePlaylistTrack,PlaylistStorage,onlyRegistrant
PlaylistStorage.sol,PlaylistStorage,getPlaylistOwner,PlaylistStorage,onlyRegistrant
PlaylistStorage.sol,PlaylistStorage,isTrackInPlaylist,PlaylistStorage,onlyRegistrant
PlaylistStorage.sol,PlaylistStorage,playlistExists,PlaylistStorage,onlyRegistrant
UserStorage.sol,UserStorage,addUser,UserStorage,onlyRegistrant
UserStorage.sol,UserStorage,getUser,UserStorage,onlyRegistrant
UserStorage.sol,UserStorage,userExists,UserStorage,onlyRegistrant
UserStorage.sol,UserStorage,handleIsTaken,UserStorage,onlyRegistrant
SocialFeatureStorage.sol,SocialFeatureStorage,addTrackRepost,SocialFeatureStorage,onlyRegistrant
SocialFeatureStorage.sol,SocialFeatureStorage,deleteTrackRepost,SocialFeatureStorage,onlyRegistrant
SocialFeatureStorage.sol,SocialFeatureStorage,userRepostedTrack,SocialFeatureStorage,onlyRegistrant
SocialFeatureStorage.sol,SocialFeatureStorage,addPlaylistRepost,SocialFeatureStorage,onlyRegistrant
SocialFeatureStorage.sol,SocialFeatureStorage,deletePlaylistRepost,SocialFeatureStorage,onlyRegistrant
SocialFeatureStorage.sol,SocialFeatureStorage,userRepostedPlaylist,SocialFeatureStorage,onlyRegistrant
DiscoveryProviderStorage.sol,DiscoveryProviderStorage,getDiscoveryProvider,DiscoveryProviderStorage,onlyRegistrant
DiscoveryProviderStorage.sol,DiscoveryProviderStorage,getTotalNumberOfProviders,DiscoveryProviderStorage,onlyRegistrant
DiscoveryProviderStorage.sol,DiscoveryProviderStorage,register,DiscoveryProviderStorage,onlyRegistrant
TrackStorage.sol,TrackStorage,getTrack,TrackStorage,onlyRegistrant
TrackStorage.sol,TrackStorage,addTrack,TrackStorage,onlyRegistrant
TrackStorage.sol,TrackStorage,updateTrack,TrackStorage,onlyRegistrant
TrackStorage.sol,TrackStorage,trackExists,TrackStorage,onlyRegistrant
RegistryContract.sol,RegistryContract,constructor,RegistryContract,No Chain
RegistryContract.sol,RegistryContract,setRegistry,RegistryContract,No chain
RegistryContract.sol,RegistryContract,setRegistry,RegistryContract,No chain
RegistryContract.sol,RegistryContract,setRegistry,RegistryContract,No chain
RegistryContract.sol,RegistryContract,setRegistry,RegistryContract,No chain
RegistryContract.sol,RegistryContract,setRegistry,RegistryContract,No chain
Registry.sol,Registry,addContract,Registry,->setRegistry(address(this))
Registry.sol,Registry,addContract,Registry,No chain
Registry.sol,Registry,addContract,Registry,onlyOwner
Registry.sol,Registry,addContract,Registry,ContractAdded
Registry.sol,Registry,removeContract,Registry,->kill()
Registry.sol,Registry,removeContract,Registry,onlyOwner
Registry.sol,Registry,removeContract,Registry,ContractRemoved
Registry.sol,Registry,upgradeContract,Registry,->kill()
Registry.sol,Registry,upgradeContract,Registry,->setRegistry(address(this))
Registry.sol,Registry,upgradeContract,Registry,No chain
Registry.sol,Registry,upgradeContract,Registry,onlyOwner
Registry.sol,Registry,upgradeContract,Registry,ContractUpgraded
