File,Source_Contract,Source_Function,Target_Contract,Chain
DNSRegistrar.sol,DNSRegistrar,_claim,DNSRegistrar,Claim
DNSRegistrar.sol,DNSRegistrar,_enableNode,DNSRegistrar,No chain
DNSRegistrar.sol,DNSRegistrar,_enableNode,DNSRegistrar,No chain
DNSRegistrar.sol,DNSRegistrar,_enableNode,DNSRegistrar,No chain
DNSRegistrar.sol,DNSRegistrar,_enableNode,DNSRegistrar,No chain
DNSRegistrar.sol,DNSRegistrar,_enableNode,DNSRegistrar,No chain
DNSRegistrar.sol,DNSRegistrar,_enableNode,DNSRegistrar,No chain
DNSRegistrar.sol,DNSRegistrar,_enableNode,DNSRegistrar,No chain
DNSRegistrar.sol,DNSRegistrar,_enableNode,DNSRegistrar,No chain
DNSRegistrar.sol,DNSRegistrar,_enableNode,DNSRegistrar,No chain
DNSRegistrar.sol,DNSRegistrar,_enableNode,DNSRegistrar,No chain
OffchainDNSResolver.sol,OffchainDNSResolver,resolve,OffchainDNSResolver,No chain
OffchainDNSResolver.sol,OffchainDNSResolver,resolve,IDNSGateway,"->encodeCall(IDNSGateway->resolve,(name,TYPE_TXT)),OffchainDNSResolver->resolveCallback->selector,abi->encode(name,data))"
OffchainDNSResolver.sol,OffchainDNSResolver,resolve,IDNSGateway,No chain
OffchainDNSResolver.sol,OffchainDNSResolver,resolve,OffchainDNSResolver,No chain
OffchainDNSResolver.sol,OffchainDNSResolver,resolve,OffchainDNSResolver,No chain
OffchainDNSResolver.sol,OffchainDNSResolver,resolve,OffchainDNSResolver,No chain
SimplePublicSuffixList.sol,SimplePublicSuffixList,addPublicSuffixes,SimplePublicSuffixList,onlyOwner
FIFSRegistrar.sol,FIFSRegistrar,register,FIFSRegistrar,only_owner
ENSRegistry.sol,ENSRegistry,setOwner,ENSRegistry,authorised
ENSRegistry.sol,ENSRegistry,setOwner,None,Transfer
ENSRegistry.sol,ENSRegistry,setSubnodeOwner,ENSRegistry,authorised
ENSRegistry.sol,ENSRegistry,setSubnodeOwner,None,NewOwner
ENSRegistry.sol,ENSRegistry,setResolver,ENSRegistry,authorised
ENSRegistry.sol,ENSRegistry,setResolver,None,NewResolver
ENSRegistry.sol,ENSRegistry,setTTL,ENSRegistry,authorised
ENSRegistry.sol,ENSRegistry,setTTL,None,NewTTL
ENSRegistry.sol,ENSRegistry,setApprovalForAll,None,ApprovalForAll
ENSRegistry.sol,ENSRegistry,_setResolverAndTTL,None,NewResolver
ENSRegistry.sol,ENSRegistry,_setResolverAndTTL,None,NewTTL
ENSRegistryWithFallback.sol,ENSRegistryWithFallback,constructor,ENSRegistryWithFallback,No Chain
ReverseRegistrar.sol,ReverseRegistrar,constructor,ReverseRegistrar,->owner(ADDR_REVERSE_NODE))
ReverseRegistrar.sol,ReverseRegistrar,setDefaultResolver,ReverseRegistrar,onlyOwner
ReverseRegistrar.sol,ReverseRegistrar,setDefaultResolver,ReverseRegistrar,DefaultResolverChanged
ReverseRegistrar.sol,ReverseRegistrar,claimForAddr,ReverseRegistrar,authorised
ReverseRegistrar.sol,ReverseRegistrar,claimForAddr,ReverseRegistrar,ReverseClaimed
ReverseRegistrar.sol,ReverseRegistrar,claimForAddrWithSignature,ReverseRegistrar,"->encodePacked(IReverseRegistrar->claimForAddrWithSignature->selector,addr,owner,resolver,relayer,signatureExpiry))"
ReverseRegistrar.sol,ReverseRegistrar,claimForAddrWithSignature,ReverseRegistrar,"->encodePacked(IReverseRegistrar->claimForAddrWithSignature->selector,addr,owner,resolver,relayer,signatureExpiry));"
ReverseRegistrar.sol,ReverseRegistrar,claimForAddrWithSignature,ReverseRegistrar,ReverseClaimed
ReverseRegistrar.sol,ReverseRegistrar,setNameForAddr,NameResolver,"->setName(node,name)"
ReverseRegistrar.sol,ReverseRegistrar,setNameForAddrWithSignature,NameResolver,"->setName(node,name)"
Ownable.sol,Ownable,transferOwnership,Ownable,onlyOwner
Ownable.sol,Ownable,transferOwnership,Ownable,OwnershipTransferred
Root.sol,Root,setSubnodeOwner,Root,onlyController
Root.sol,Root,setResolver,Root,onlyOwner
Root.sol,Root,lock,Root,onlyOwner
Root.sol,Root,lock,Root,TLDLocked
Controllable.sol,Controllable,setController,Controllable,onlyOwner
Controllable.sol,Controllable,setController,Controllable,ControllerChanged
DNSSECImpl.sol,DNSSECImpl,setAlgorithm,DNSSECImpl,owner_only
DNSSECImpl.sol,DNSSECImpl,setAlgorithm,None,AlgorithmUpdated
DNSSECImpl.sol,DNSSECImpl,setDigest,DNSSECImpl,owner_only
DNSSECImpl.sol,DNSSECImpl,setDigest,None,DigestUpdated
Owned.sol,Owned,setOwner,Owned,owner_only
ReverseRegistrar.sol,ReverseRegistrar,constructor,NameResolver,No chain
ReverseRegistrar.sol,ReverseRegistrar,constructor,ReverseRegistrar,->owner(ADDR_REVERSE_NODE))
ReverseRegistrar.sol,ReverseRegistrar,claimWithResolver,ReverseRegistrar,No chain
ReverseRegistrar.sol,ReverseRegistrar,claimWithResolver,ReverseRegistrar,No chain
ReverseRegistrar.sol,ReverseRegistrar,claimWithResolver,ReverseRegistrar,No chain
ReverseRegistrar.sol,ReverseRegistrar,claimWithResolver,ReverseRegistrar,No chain
Migrations.sol,Migrations,setCompleted,Migrations,restricted
Migrations.sol,Migrations,upgrade,Migrations,restricted
FIFSRegistrar.sol,FIFSRegistrar,register,FIFSRegistrar,only_owner
ENSRegistry.sol,ENSRegistry,setOwner,ENSRegistry,authorised
ENSRegistry.sol,ENSRegistry,setOwner,None,Transfer
ENSRegistry.sol,ENSRegistry,setSubnodeOwner,ENSRegistry,authorised
ENSRegistry.sol,ENSRegistry,setSubnodeOwner,None,NewOwner
ENSRegistry.sol,ENSRegistry,setResolver,ENSRegistry,authorised
ENSRegistry.sol,ENSRegistry,setResolver,None,NewResolver
ENSRegistry.sol,ENSRegistry,setTTL,ENSRegistry,authorised
ENSRegistry.sol,ENSRegistry,setTTL,None,NewTTL
ENSRegistry.sol,ENSRegistry,setApprovalForAll,None,ApprovalForAll
ENSRegistry.sol,ENSRegistry,_setResolverAndTTL,None,NewResolver
ENSRegistry.sol,ENSRegistry,_setResolverAndTTL,None,NewTTL
ENSRegistryWithFallback.sol,ENSRegistryWithFallback,constructor,ENSRegistryWithFallback,No Chain
